"indicator1","indicator2","indicator3","X","Y","Z","X,Y","Y,Z","X,Z","X,Y,Z","pop"
"blank2","non.p20","urban",100,98,,98,,,,19983693
"blank2","p20","primary",,,,,,,,19983693
"blank2","p20","rural",100,2,,2,,,,19983693
"blank2","p20","secondary",,,,,,,,19983693
"blank2","p20","stunted",,,,,,,,19983693
"blank2","p20","under5",100,2,,2,,,,19983693
"blank2","p20","urban",100,2,,2,,,,19983693
"blank2","primary","rural",,,,,,,,19983693
"blank2","primary","secondary",,,,,,,,19983693
"blank2","primary","stunted",,,,,,,,19983693
"blank2","primary","under5",,,,,,,,19983693
"blank2","primary","urban",,,,,,,,19983693
"blank2","rural","secondary",,,,,,,,19983693
"blank2","rural","stunted",,,,,,,,19983693
"blank2","rural","under5",100,,,,,,,19983693
"blank2","rural","urban",100,,,,,,,19983693
"blank2","secondary","stunted",,,,,,,,19983693
"blank2","secondary","under5",,,,,,,,19983693
"blank2","secondary","urban",,,,,,,,19983693
"blank2","stunted","under5",,,,,,,,19983693
"blank2","stunted","urban",,,,,,,,19983693
"blank2","under5","urban",100,,,,,,,19983693
"ext","female","fifteento49",0,,,,,,,19983693
"ext","female","fiveto14",0,,,,,,,19983693
"ext","female","gt49",0,,,,,,,19983693
"ext","female","higher",,,,,,,,19983693
"ext","female","male",0,,,,,,,19983693
"ext","female","no.birth.reg",,,,,,,,19983693
"ext","female","no.educ",,,,,,,,19983693
"ext","female","no.skilled.attendant",,,,,,,,19983693
"ext","female","non.p20",0,,98,,,0,0,19983693
"ext","female","p20",0,,2,,,0,,19983693
"ext","female","primary",,,,,,,,19983693
"ext","female","rural",0,,,,,,,19983693
"ext","female","secondary",,,,,,,,19983693
"ext","female","stunted",,,,,,,,19983693
"ext","female","under5",0,,,,,,,19983693
"ext","female","urban",0,,,,,,,19983693
"ext","fifteento49","fiveto14",0,,,,,,,19983693
"ext","fifteento49","gt49",0,,,,,,,19983693
"ext","fifteento49","higher",,,,,,,,19983693
"ext","fifteento49","male",0,,,,,,,19983693
"ext","fifteento49","no.birth.reg",,,,,,,,19983693
"ext","fifteento49","no.educ",,,,,,,,19983693
"ext","fifteento49","no.skilled.attendant",,,,,,,,19983693
"ext","fifteento49","non.p20",0,,98,,,0,0,19983693
"ext","fifteento49","p20",0,,2,,,0,,19983693
"ext","fifteento49","primary",,,,,,,,19983693
"ext","fifteento49","rural",0,,,,,,,19983693
"ext","fifteento49","secondary",,,,,,,,19983693
"ext","fifteento49","stunted",,,,,,,,19983693
"ext","fifteento49","under5",0,,,,,,,19983693
"ext","fifteento49","urban",0,,,,,,,19983693
"ext","fiveto14","gt49",0,,,,,,,19983693
"ext","fiveto14","higher",,,,,,,,19983693
"ext","fiveto14","male",0,,,,,,,19983693
"ext","fiveto14","no.birth.reg",,,,,,,,19983693
"ext","fiveto14","no.educ",,,,,,,,19983693
"ext","fiveto14","no.skilled.attendant",,,,,,,,19983693
"ext","fiveto14","non.p20",0,,98,,,0,0,19983693
"ext","fiveto14","p20",0,,2,,,0,,19983693
"ext","fiveto14","primary",,,,,,,,19983693
"ext","fiveto14","rural",0,,,,,,,19983693
"ext","fiveto14","secondary",,,,,,,,19983693
"ext","fiveto14","stunted",,,,,,,,19983693
"ext","fiveto14","under5",0,,,,,,,19983693
"ext","fiveto14","urban",0,,,,,,,19983693
"ext","gt49","higher",,,,,,,,19983693
"ext","gt49","male",0,,,,,,,19983693
"ext","gt49","no.birth.reg",,,,,,,,19983693
"ext","gt49","no.educ",,,,,,,,19983693
"ext","gt49","no.skilled.attendant",,,,,,,,19983693
"ext","gt49","non.p20",0,,98,,,0,0,19983693
"ext","gt49","p20",0,,2,,,0,,19983693
"ext","gt49","primary",,,,,,,,19983693
"ext","gt49","rural",0,,,,,,,19983693
"ext","gt49","secondary",,,,,,,,19983693
"ext","gt49","stunted",,,,,,,,19983693
"ext","gt49","under5",0,,,,,,,19983693
"ext","gt49","urban",0,,,,,,,19983693
"ext","higher","male",,,,,,,,19983693
"ext","higher","no.birth.reg",,,,,,,,19983693
"ext","higher","no.educ",,,,,,,,19983693
"ext","higher","no.skilled.attendant",,,,,,,,19983693
"ext","higher","non.p20",,,,,,0,0,19983693
"ext","higher","p20",,,,,,,,19983693
"ext","higher","primary",,,,,,,,19983693
"ext","higher","rural",,,,,,,,19983693
"ext","higher","secondary",,,,,,,,19983693
"ext","higher","stunted",,,,,,,,19983693
"ext","higher","under5",,,,,,,,19983693
"ext","higher","urban",,,,,,,,19983693
"ext","male","no.birth.reg",,,,,,,,19983693
"ext","male","no.educ",,,,,,,,19983693
"ext","male","no.skilled.attendant",,,,,,,,19983693
"ext","male","non.p20",0,,98,,,0,0,19983693
"ext","male","p20",0,,2,,,0,,19983693
"ext","male","primary",,,,,,,,19983693
"ext","male","rural",0,,,,,,,19983693
"ext","male","secondary",,,,,,,,19983693
"ext","male","stunted",,,,,,,,19983693
"ext","male","under5",0,,,,,,,19983693
"ext","male","urban",0,,,,,,,19983693
"ext","no.birth.reg","no.educ",,,,,,,,19983693
"ext","no.birth.reg","no.skilled.attendant",,,,,,,,19983693
"ext","no.birth.reg","non.p20",,,,,,0,0,19983693
"ext","no.birth.reg","p20",,,,,,,,19983693
"ext","no.birth.reg","primary",,,,,,,,19983693
"ext","no.birth.reg","rural",,,,,,,,19983693
"ext","no.birth.reg","secondary",,,,,,,,19983693
"ext","no.birth.reg","stunted",,,,,,,,19983693
"ext","no.birth.reg","under5",,,,,,,,19983693
"ext","no.birth.reg","urban",,,,,,,,19983693
"ext","no.educ","no.skilled.attendant",,,,,,,,19983693
"ext","no.educ","non.p20",,,,,,0,0,19983693
"ext","no.educ","p20",,,,,,,,19983693
"ext","no.educ","primary",,,,,,,,19983693
"ext","no.educ","rural",,,,,,,,19983693
"ext","no.educ","secondary",,,,,,,,19983693
"ext","no.educ","stunted",,,,,,,,19983693
"ext","no.educ","under5",,,,,,,,19983693
"ext","no.educ","urban",,,,,,,,19983693
"ext","no.skilled.attendant","non.p20",,,,,,0,0,19983693
"ext","no.skilled.attendant","p20",,,,,,,,19983693
"ext","no.skilled.attendant","primary",,,,,,,,19983693
"ext","no.skilled.attendant","rural",,,,,,,,19983693
"ext","no.skilled.attendant","secondary",,,,,,,,19983693
"ext","no.skilled.attendant","stunted",,,,,,,,19983693
